"","census_geoid_start","year","month","census_geoid_end","trips","daily"
"3121","48453000206","2019","9","48453000401",1,0.032258064516129
"3122","48453000206","2019","9","48453000500",1,0.032258064516129
"3123","48453000206","2019","9","48453000601",2,0.0645161290322581
"3124","48453000206","2019","9","48453000700",1,0.032258064516129
"3125","48453000206","2019","9","48453001100",3,0.0967741935483871
"3126","48453000206","2019","9","48453001501",8,0.258064516129032
"3127","48453000206","2019","9","48453001503",1,0.032258064516129
"3128","48453000206","2019","9","48453001504",1,0.032258064516129
"3129","48453000206","2019","9","48453001505",5,0.161290322580645
"3130","48453000206","2019","9","48453001718",4,0.129032258064516
"3131","48453000206","2019","9","48453001812",6,0.193548387096774
"3132","48453000206","2019","9","48453001817",1,0.032258064516129
"3133","48453000206","2019","9","48453001818",4,0.129032258064516
"3134","48453000206","2019","9","48453001849",1,0.032258064516129
"3135","48453000206","2019","9","48453002104",1,0.032258064516129
"3136","48453000206","2020","1","48453000101",1,0.032258064516129
"3137","48453000206","2020","1","48453000203",2,0.0645161290322581
"3138","48453000206","2020","1","48453000205",1,0.032258064516129
"3139","48453000206","2020","1","48453000206",3,0.0967741935483871
"3140","48453000206","2020","1","48453000302",2,0.0645161290322581
"3141","48453000206","2020","1","48453000305",1,0.032258064516129
"3142","48453000206","2020","1","48453001504",1,0.032258064516129
"3143","48453000206","2020","1","48453001849",1,0.032258064516129
"3144","48453000206","2020","10","48453000101",1,0.0454545454545455
"3145","48453000206","2020","10","48453000203",3,0.136363636363636
"3146","48453000206","2020","10","48453000204",4,0.181818181818182
"3147","48453000206","2020","10","48453000205",3,0.136363636363636
"3148","48453000206","2020","10","48453000206",8,0.363636363636364
"3149","48453000206","2020","10","48453000401",2,0.0909090909090909
"3150","48453000206","2020","10","48453001100",1,0.0454545454545455
"3151","48453000206","2020","10","48453001200",1,0.0454545454545455
"3152","48453000206","2020","10","48453001305",1,0.0454545454545455
"3153","48453000206","2020","10","48453001501",1,0.0454545454545455
"3154","48453000206","2020","10","48453001505",2,0.0909090909090909
"3155","48453000206","2020","10","48453001722",1,0.0454545454545455
"3156","48453000206","2020","10","48453001817",1,0.0454545454545455
"3157","48453000206","2020","2","48453000101",1,0.0344827586206897
"3158","48453000206","2020","2","48453000203",1,0.0344827586206897
"3159","48453000206","2020","2","48453000204",2,0.0689655172413793
"3160","48453000206","2020","2","48453000205",1,0.0344827586206897
"3161","48453000206","2020","2","48453000206",11,0.379310344827586
"3162","48453000206","2020","2","48453000302",2,0.0689655172413793
"3163","48453000206","2020","2","48453000305",1,0.0344827586206897
"3164","48453000206","2020","2","48453000401",1,0.0344827586206897
"3165","48453000206","2020","2","48453001100",2,0.0689655172413793
"3166","48453000206","2020","2","48453002106",1,0.0344827586206897
"3167","48453000206","2020","3","48453000101",1,0.032258064516129
"3168","48453000206","2020","3","48453000204",1,0.032258064516129
"3169","48453000206","2020","3","48453000205",1,0.032258064516129
"3170","48453000206","2020","3","48453000206",6,0.193548387096774
"3171","48453000206","2020","3","48453000302",1,0.032258064516129
"3172","48453000206","2020","3","48453000305",1,0.032258064516129
"3173","48453000206","2020","3","48453001100",1,0.032258064516129
"3174","48453000206","2020","4","48453000101",1,0.032258064516129
"3175","48453000206","2020","4","48453000205",2,0.0645161290322581
"3176","48453000206","2020","4","48453000206",3,0.0967741935483871
"3177","48453000206","2020","4","48453000603",1,0.032258064516129
"3178","48453000206","2020","4","48453001100",1,0.032258064516129
"3179","48453000206","2020","5","48453000205",1,0.032258064516129
"3180","48453000206","2020","6","48453000205",1,0.032258064516129
"3181","48453000206","2020","7","48453000206",1,0.032258064516129
"3182","48453000206","2020","7","48453001100",1,0.032258064516129
"3183","48453000206","2020","7","48453001501",1,0.032258064516129
"3184","48453000206","2020","8","48453000101",1,0.032258064516129
"3185","48453000206","2020","8","48453000204",1,0.032258064516129
"3186","48453000206","2020","8","48453000205",2,0.0645161290322581
"3187","48453000206","2020","8","48453000206",10,0.32258064516129
"3188","48453000206","2020","8","48453001100",1,0.032258064516129
"3189","48453000206","2020","8","48453001200",1,0.032258064516129
"3190","48453000206","2020","8","48453001501",2,0.0645161290322581
"3191","48453000206","2020","8","48453001504",1,0.032258064516129
"3192","48453000206","2020","9","48453000101",4,0.129032258064516
"3193","48453000206","2020","9","48453000203",1,0.032258064516129
"3194","48453000206","2020","9","48453000204",5,0.161290322580645
"3195","48453000206","2020","9","48453000205",4,0.129032258064516
"3196","48453000206","2020","9","48453000206",14,0.451612903225806
"3197","48453000206","2020","9","48453000302",1,0.032258064516129
"3198","48453000206","2020","9","48453000305",2,0.0645161290322581
"3199","48453000206","2020","9","48453000603",1,0.032258064516129
"3200","48453000206","2020","9","48453001501",2,0.0645161290322581
"3201","48453000302","2018","10","48453000101",2,0.0645161290322581
"3202","48453000302","2018","10","48453000203",62,2
"3203","48453000302","2018","10","48453000204",40,1.29032258064516
"3204","48453000302","2018","10","48453000205",20,0.645161290322581
"3205","48453000302","2018","10","48453000206",2,0.0645161290322581
"3206","48453000302","2018","10","48453000302",726,23.4193548387097
"3207","48453000302","2018","10","48453000304",54,1.74193548387097
"3208","48453000302","2018","10","48453000305",75,2.41935483870968
"3209","48453000302","2018","10","48453000306",4,0.129032258064516
"3210","48453000302","2018","10","48453000307",21,0.67741935483871
"3211","48453000302","2018","10","48453000401",118,3.80645161290323
"3212","48453000302","2018","10","48453000402",6,0.193548387096774
"3213","48453000302","2018","10","48453000500",130,4.19354838709677
"3214","48453000302","2018","10","48453000601",141,4.54838709677419
"3215","48453000302","2018","10","48453000603",62,2
"3216","48453000302","2018","10","48453000604",15,0.483870967741935
"3217","48453000302","2018","10","48453000700",12,0.387096774193548
"3218","48453000302","2018","10","48453000803",3,0.0967741935483871
"3219","48453000302","2018","10","48453000902",5,0.161290322580645
"3220","48453000302","2018","10","48453001100",20,0.645161290322581
"3221","48453000302","2018","10","48453001200",4,0.129032258064516
"3222","48453000302","2018","10","48453001303",14,0.451612903225806
"3223","48453000302","2018","10","48453001305",1,0.032258064516129
"3224","48453000302","2018","10","48453001403",1,0.032258064516129
"3225","48453000302","2018","10","48453001501",3,0.0967741935483871
"3226","48453000302","2018","10","48453001503",16,0.516129032258065
"3227","48453000302","2018","10","48453001505",2,0.0645161290322581
"3228","48453000302","2018","10","48453001602",1,0.032258064516129
"3229","48453000302","2018","10","48453001804",2,0.0645161290322581
"3230","48453000302","2018","10","48453001820",1,0.032258064516129
"3231","48453000302","2018","10","48453001834",1,0.032258064516129
"3232","48453000302","2018","10","48453001848",1,0.032258064516129
"3233","48453000302","2018","10","48453002104",2,0.0645161290322581
"3234","48453000302","2018","10","48453002105",2,0.0645161290322581
"3235","48453000302","2018","10","48453002409",1,0.032258064516129
"3236","48453000302","2018","11","48453000101",3,0.0967741935483871
"3237","48453000302","2018","11","48453000203",69,2.2258064516129
"3238","48453000302","2018","11","48453000204",43,1.38709677419355
"3239","48453000302","2018","11","48453000205",14,0.451612903225806
"3240","48453000302","2018","11","48453000206",7,0.225806451612903
"3241","48453000302","2018","11","48453000302",865,27.9032258064516
"3242","48453000302","2018","11","48453000304",59,1.90322580645161
"3243","48453000302","2018","11","48453000305",130,4.19354838709677
"3244","48453000302","2018","11","48453000306",8,0.258064516129032
"3245","48453000302","2018","11","48453000307",16,0.516129032258065
"3246","48453000302","2018","11","48453000401",143,4.61290322580645
"3247","48453000302","2018","11","48453000402",5,0.161290322580645
"3248","48453000302","2018","11","48453000500",164,5.29032258064516
"3249","48453000302","2018","11","48453000601",173,5.58064516129032
"3250","48453000302","2018","11","48453000603",53,1.70967741935484
"3251","48453000302","2018","11","48453000604",19,0.612903225806452
"3252","48453000302","2018","11","48453000700",20,0.645161290322581
"3253","48453000302","2018","11","48453000803",5,0.161290322580645
"3254","48453000302","2018","11","48453000804",2,0.0645161290322581
"3255","48453000302","2018","11","48453000901",1,0.032258064516129
"3256","48453000302","2018","11","48453000902",4,0.129032258064516
"3257","48453000302","2018","11","48453001100",29,0.935483870967742
"3258","48453000302","2018","11","48453001200",1,0.032258064516129
"3259","48453000302","2018","11","48453001305",3,0.0967741935483871
"3260","48453000302","2018","11","48453001503",34,1.09677419354839
"3261","48453000302","2018","11","48453001504",1,0.032258064516129
"3262","48453000302","2018","11","48453001505",2,0.0645161290322581
"3263","48453000302","2018","11","48453001605",2,0.0645161290322581
"3264","48453000302","2018","11","48453001804",1,0.032258064516129
"3265","48453000302","2018","11","48453001820",1,0.032258064516129
"3266","48453000302","2018","11","48453001849",2,0.0645161290322581
"3267","48453000302","2018","11","48453001911",1,0.032258064516129
"3268","48453000302","2018","11","48453002105",7,0.225806451612903
"3269","48453000302","2018","11","48453002314",2,0.0645161290322581
"3270","48453000302","2018","11","48453002316",1,0.032258064516129
"3271","48453000302","2018","12","48453000101",3,0.0967741935483871
"3272","48453000302","2018","12","48453000203",48,1.54838709677419
"3273","48453000302","2018","12","48453000204",50,1.61290322580645
"3274","48453000302","2018","12","48453000205",6,0.193548387096774
"3275","48453000302","2018","12","48453000206",4,0.129032258064516
"3276","48453000302","2018","12","48453000302",934,30.1290322580645
"3277","48453000302","2018","12","48453000304",81,2.61290322580645
"3278","48453000302","2018","12","48453000305",119,3.83870967741935
"3279","48453000302","2018","12","48453000306",10,0.32258064516129
"3280","48453000302","2018","12","48453000307",22,0.709677419354839
"3281","48453000302","2018","12","48453000401",126,4.06451612903226
"3282","48453000302","2018","12","48453000402",14,0.451612903225806
"3283","48453000302","2018","12","48453000500",139,4.48387096774194
"3284","48453000302","2018","12","48453000601",172,5.54838709677419
"3285","48453000302","2018","12","48453000603",49,1.58064516129032
"3286","48453000302","2018","12","48453000604",14,0.451612903225806
"3287","48453000302","2018","12","48453000700",8,0.258064516129032
"3288","48453000302","2018","12","48453000802",1,0.032258064516129
"3289","48453000302","2018","12","48453000803",4,0.129032258064516
"3290","48453000302","2018","12","48453000804",1,0.032258064516129
"3291","48453000302","2018","12","48453000902",5,0.161290322580645
"3292","48453000302","2018","12","48453001100",25,0.806451612903226
"3293","48453000302","2018","12","48453001200",3,0.0967741935483871
"3294","48453000302","2018","12","48453001303",3,0.0967741935483871
"3295","48453000302","2018","12","48453001305",1,0.032258064516129
"3296","48453000302","2018","12","48453001503",38,1.2258064516129
"3297","48453000302","2018","12","48453001504",1,0.032258064516129
"3298","48453000302","2018","12","48453001505",4,0.129032258064516
"3299","48453000302","2018","12","48453001603",5,0.161290322580645
"3300","48453000302","2018","12","48453001718",2,0.0645161290322581
"3301","48453000302","2018","12","48453001804",1,0.032258064516129
"3302","48453000302","2018","12","48453001805",1,0.032258064516129
"3303","48453000302","2018","12","48453001812",15,0.483870967741935
"3304","48453000302","2018","12","48453001818",1,0.032258064516129
"3305","48453000302","2018","12","48453002105",3,0.0967741935483871
"3306","48453000302","2018","12","48453002109",1,0.032258064516129
"3307","48453000302","2018","12","48453002313",1,0.032258064516129
"3308","48453000302","2018","12","48453002314",6,0.193548387096774
"3309","48453000302","2018","4","48453000203",2,0.0645161290322581
"3310","48453000302","2018","4","48453000204",1,0.032258064516129
"3311","48453000302","2018","4","48453000302",51,1.64516129032258
"3312","48453000302","2018","4","48453000304",3,0.0967741935483871
"3313","48453000302","2018","4","48453000306",1,0.032258064516129
"3314","48453000302","2018","4","48453000401",8,0.258064516129032
"3315","48453000302","2018","4","48453000500",8,0.258064516129032
"3316","48453000302","2018","4","48453000601",15,0.483870967741935
"3317","48453000302","2018","4","48453000603",4,0.129032258064516
"3318","48453000302","2018","4","48453000604",1,0.032258064516129
